id:ID(AUTHOR_ID),:LABEL
Alexios Chouchoulas,AUTHOR
Ayalvadi J. Ganesh,AUTHOR
Matteo Pedercini,AUTHOR
Mohamed Benrejeb,AUTHOR
Nabil Sandhu,AUTHOR
Junichiro Tanaka,AUTHOR
Frits C. R. Spieksma,AUTHOR
C. N. Ravi Kumar,AUTHOR
Lawrence E. Hale,AUTHOR
Andrea Censi,AUTHOR
Sung-Mo Kang,AUTHOR
Ji-hua Chen,AUTHOR
Murali Sitaraman,AUTHOR
Marcello Sarini,AUTHOR
Ignacio Martín Llorente,AUTHOR
Christophe Sibertin-Blanc,AUTHOR
Filippo Neri,AUTHOR
Chi-Hwa Song,AUTHOR
Sebastien Brion,AUTHOR
Zhide Chen,AUTHOR
Dong Zheng,AUTHOR
Sun Sun,AUTHOR
Madani Kenab,AUTHOR
Qiu Guan,AUTHOR
Erik Millán,AUTHOR
Christer Jonsson,AUTHOR
R Rikje Maas,AUTHOR
Anne Thomas,AUTHOR
Shyong K. “Tony” Lam,AUTHOR
Xuejun Ding,AUTHOR
Zhiwei Yu,AUTHOR
Jean-Arcady Meyer,AUTHOR
James W. Pennebaker,AUTHOR
A. Jonathan Howell,AUTHOR
Justin Denney,AUTHOR
Murray Crease,AUTHOR
Hewon Lee,AUTHOR
Kuo-Chin Fan,AUTHOR
Vladimir Y. Lunin,AUTHOR
Guillermo Rodriguez,AUTHOR
Walter Straßmeier,AUTHOR
Durga Prassad Mohapatra,AUTHOR
Venkatesan Guruswami,AUTHOR
Luis Valasco,AUTHOR
Mashkuri Yaacob,AUTHOR
Joong-Hwan Baek,AUTHOR
Jürgen Münch,AUTHOR
Chuan-Heng Ang,AUTHOR
Aaron D. Lanterman,AUTHOR
P. D'Angelo,AUTHOR
Chuanbo Chen,AUTHOR
Irfan Siap,AUTHOR
Anna Pesarin,AUTHOR
P. Venkateswaran,AUTHOR
Dae Jin Bae,AUTHOR
Xingwei Wang,AUTHOR
E.A. Draffan,AUTHOR
Srinivasan Ramasubramanian,AUTHOR
María Beatríz Bernábe Loranca,AUTHOR
Arnfinn Aas Eielsen,AUTHOR
Jianghong Han,AUTHOR
Alessandro Giustiniani,AUTHOR
Orazio Tomarchio,AUTHOR
Duncan Ewing,AUTHOR
M. Padmavathamma,AUTHOR
Walter Eaves,AUTHOR
Sunil Kumar Kopparapu,AUTHOR
Klaus Rechert,AUTHOR
Walter M. Carlson,AUTHOR
Trista Pei-chun Chen,AUTHOR
Neil Spring,AUTHOR
Anthony Bonato,AUTHOR
Alexandre X. Falcão,AUTHOR
Nimitt Bhatt,AUTHOR
Paul F. Uhlir,AUTHOR
Maria J. Martin-Bautista,AUTHOR
Steven P. Booth,AUTHOR
Bill Roscoe,AUTHOR
Chil-Woo Lee,AUTHOR
Irene Castellón,AUTHOR
Arun Ross,AUTHOR
Jonathan W. Kelly,AUTHOR
Ling Li,AUTHOR
Michael M. Kazhdan,AUTHOR
Mads Nielsen,AUTHOR
Luis E. Gamboa,AUTHOR
Kim Halskov Madsen,AUTHOR
Mohitkumar A. Joshi,AUTHOR
Jean-Philippe Vacher,AUTHOR
Eduardo Battistella,AUTHOR
Colombe Herault,AUTHOR
Shamimabi Paurobally,AUTHOR
T. Bouaziz,AUTHOR
Ellen W. Zegura,AUTHOR
Teddy Yimwadsana,AUTHOR
Gary Sevitsky,AUTHOR
Chin-Seng Chua,AUTHOR
José Oliver,AUTHOR
Mehran Rashidi,AUTHOR
Niklaus Wirth,AUTHOR
Eyas El-Qawasmeh,AUTHOR
Kiyohito Yoshihara,AUTHOR
Kajsa Bjerstedt-Blom,AUTHOR
Craig Rodrigues,AUTHOR
Henry Chang,AUTHOR
Jérôme Daniel,AUTHOR
Luisa Marucci,AUTHOR
Erwin Hartsuiker,AUTHOR
Amith R. Mamidala,AUTHOR
M. Ali Arat,AUTHOR
Amalia Todirascu-Courtier,AUTHOR
Heitor S. Lopes,AUTHOR
Grigoris I. Karakoulas,AUTHOR
Regimantas Pliuskevicius,AUTHOR
Jean-Marc Ogier,AUTHOR
Riyaz Sikora,AUTHOR
Vitaly Telerman,AUTHOR
Goce Jakimoski,AUTHOR
Céline Jaspart,AUTHOR
Alexessander Couto Alves,AUTHOR
Hossein Beikzadeh,AUTHOR
Liu Wei,AUTHOR
G. Aghila,AUTHOR
Ram Narayan Yadav,AUTHOR
Fabio Paternò,AUTHOR
Maria-Ribera Sancho,AUTHOR
Rui Wang,AUTHOR
N. V. Satyanarayana,AUTHOR
Umberto Ferraro Petrillo,AUTHOR
Yu-Zheng Wang,AUTHOR
Frederick T. Sheldon,AUTHOR
Seung Han Yoo,AUTHOR
Benoit Baudry,AUTHOR
Michael Stal,AUTHOR
Akhil Kumar,AUTHOR
Rob Kling,AUTHOR
Dominique Decouchant,AUTHOR
Sergiy A. Vilkomir,AUTHOR
Sung-Hyuk Cha,AUTHOR
Hiroshi Nagamochi,AUTHOR
Zhi Wei,AUTHOR
Jeroen Dierckx,AUTHOR
Peter Bellows,AUTHOR
Jae-Chul Kim,AUTHOR
Ivan Gerace,AUTHOR
Hans- Werner Six,AUTHOR
Kemal Polat,AUTHOR
Satchidananda Dehuri,AUTHOR
Oscar Nierstrasz,AUTHOR
Andrzej Napieralski,AUTHOR
June M. Verner,AUTHOR
Martin Strecker,AUTHOR
Florian Waas,AUTHOR
Nadeem Iftikhar,AUTHOR
Sung-Cheal Byun,AUTHOR
Fabien Pasquasy,AUTHOR
Qixun Lan,AUTHOR
Chun-I Wu,AUTHOR
Akiyoshi Sugiki,AUTHOR
Niklas Ravaja,AUTHOR
Maureen A. O'Rourke,AUTHOR
F. V. Tkachov,AUTHOR
Xiaofang Zhou,AUTHOR
Luca Foschini,AUTHOR
Janusz Brzozowski,AUTHOR
Chip Anderson,AUTHOR
Takako Nishi,AUTHOR
Jürgen Schulze,AUTHOR
Peter Hanappe,AUTHOR
Yukio Hiranaka,AUTHOR
Xing Ming,AUTHOR
Nivedha Priyadarsini P.V,AUTHOR
Xueyan Tang,AUTHOR
Ovidio Salvetti,AUTHOR
Masahiro Inuiguchi,AUTHOR
Divyanshu Upadhyay,AUTHOR
Gaurav Pednekar,AUTHOR
Philipp Woelfel,AUTHOR
Harbhajan Singh,AUTHOR
Adama Traoré,AUTHOR
George N. Kogiomtzis,AUTHOR
Dat Tran,AUTHOR
Kang Ryoung Park,AUTHOR
Donal O’Mahony,AUTHOR
Judit Csima,AUTHOR
Osman Ugur Sezerman,AUTHOR
Marek Prochazka,AUTHOR
Moshe Y. Vardi,AUTHOR
Satomi Kitano,AUTHOR
Inna Pereverzeva,AUTHOR
Christian Thiel,AUTHOR
Christine Lafontaine,AUTHOR
Bernard Burg,AUTHOR
J. Fernando Bienvenido,AUTHOR
Luc Moreau,AUTHOR
Zhengzhou Zhu,AUTHOR
Lance J. Hoffman,AUTHOR
Frédéric Jurie,AUTHOR
Astrid Hagen,AUTHOR
G. Sorrentino,AUTHOR
Yuk Lai Suen,AUTHOR
Angelo Furfaro,AUTHOR
Marcin Kamiński,AUTHOR
Foutse Khomh,AUTHOR
Linda H. Rosenberg,AUTHOR
Riku Suomela,AUTHOR
Annett Eitner,AUTHOR
Christine Paulin-Mohring,AUTHOR
Friedrich W. von Henke,AUTHOR
Myriem Sriti,AUTHOR
Elise Vandomme,AUTHOR
Rossano Schifanella,AUTHOR
Gabriel Labajo,AUTHOR
Christos D. Korkas,AUTHOR
Patrizia Asirelli,AUTHOR
Gintautas Daunys,AUTHOR
Thomas Kämpke,AUTHOR
Hanmei Cui,AUTHOR
Michael J. Aftosmis,AUTHOR
Jesper Kjeldskov,AUTHOR
Heyonho Jang,AUTHOR
Adeline Nazarenko,AUTHOR
Jian Cui,AUTHOR
David Ellsworth,AUTHOR
K. H. Low,AUTHOR
Hossam A. ElGindy,AUTHOR
Jinfeng Yang,AUTHOR
Kin-Hon Ho,AUTHOR
Julian M. Bass,AUTHOR
Anthony Sang-Bum Park,AUTHOR
P.F.A. van den Bosch,AUTHOR
Raymond E. Barber,AUTHOR
Erik Hellstrom,AUTHOR
Xiaoyan Yuan,AUTHOR
Dae-Sik Choi,AUTHOR
Botta Durga Deepak,AUTHOR
Joan Wood,AUTHOR
Dieky Adzkiya,AUTHOR
Niv Ahituv,AUTHOR
Setsuo Yokoyama,AUTHOR
Hartwig H. Hochmair,AUTHOR
Samir Dami,AUTHOR
Konstantinos Daniilidis,AUTHOR
Christopher J. James,AUTHOR
Michael B. Greenwald,AUTHOR
Matthew Roach,AUTHOR
Ana D. de Lima,AUTHOR
Huazhen Fang,AUTHOR
Alexander Hogenboom,AUTHOR
Raymond J. Staron,AUTHOR
Ariel Solomon,AUTHOR
Guy A. Watson,AUTHOR
Sam Harwell,AUTHOR
Shee-Yau Wu,AUTHOR
Alejandro Héctor Toselli,AUTHOR
Gareth Basset,AUTHOR
Richard B. Reilly,AUTHOR
Haitao Wang,AUTHOR
Christopher Leckie,AUTHOR
János Horváth Cz,AUTHOR
Lawrence T. Pileggi,AUTHOR
Richard Pawson,AUTHOR
Ann Marie Clark,AUTHOR
Pornsarp Pornsawad,AUTHOR
Sheema Sameen,AUTHOR
Serge Van Sint Jan,AUTHOR
James A. Love,AUTHOR
René Alquézar,AUTHOR
Ismail Ellabib,AUTHOR
Jianming Fu,AUTHOR
Bruce W. Ballard,AUTHOR
Vincent Hellendoorn,AUTHOR
Christopher Osgood,AUTHOR
Naoki Yonezaki,AUTHOR
Robert M. Metcalfe,AUTHOR
Stefano Ceri,AUTHOR
Marcial Fernandez,AUTHOR
João Carlos Basilio,AUTHOR
Amin Shokrollahi,AUTHOR
Rafael Bustos,AUTHOR
Theodor J. Stewart,AUTHOR
Paul A. Trodden,AUTHOR
H. Van Dyke Parunak,AUTHOR
William F. Smyth,AUTHOR
Ann Nowé,AUTHOR
Harold W. Carter,AUTHOR
Leilai Shao,AUTHOR
Victor Khomenko,AUTHOR
Derick Wood,AUTHOR
Mikael Lindvall,AUTHOR
Hyoung Seok Hong,AUTHOR
Francisco F. Rivera,AUTHOR
Corine Bickley,AUTHOR
Edward M. Huff,AUTHOR
Thierry Priol,AUTHOR
Javier Ramírez-Rodríguez,AUTHOR
Geert Verdoolaege,AUTHOR
Seung-Kil Lim,AUTHOR
N. Raja,AUTHOR
Gregory Zelesnik,AUTHOR
Yutaka Matsushita,AUTHOR
Nitin Singh,AUTHOR
T. Szymocha,AUTHOR
Yunhai Tong,AUTHOR
Hui Cao,AUTHOR
Pawel Delimata,AUTHOR
Mathieu Serrurier,AUTHOR
Abdeslam En-Nouaary,AUTHOR
Alexander V. Konovalov,AUTHOR
Patrick Stiegeler,AUTHOR
Xueyuan Huang,AUTHOR
Daniel Zink,AUTHOR
Shufen Lee,AUTHOR
Terry K. K. Chang,AUTHOR
Mohamed Najih,AUTHOR
Paul Baalham,AUTHOR
Pierre Geurts,AUTHOR
Ju Liu,AUTHOR
Yuri G. Dolgov,AUTHOR
Cemal Yilmaz,AUTHOR
Moshe Mor,AUTHOR
Abdullah Uz Tansel,AUTHOR
Rie Shigetomi,AUTHOR
Vidhya Balasubramanian,AUTHOR
S. Sathiya,AUTHOR
Antonello Calabrò,AUTHOR
Wolfram Krause,AUTHOR
Jean Duong,AUTHOR
Manbae Kim,AUTHOR
David Gillibrand,AUTHOR
Hakan Oztarak,AUTHOR
Raluca Lefticaru,AUTHOR
Shigeyoshi Tsutsui,AUTHOR
Eun Jung Ko,AUTHOR
Xavier Perramon,AUTHOR
Sharon L. Oviatt,AUTHOR
Bruno Traverson,AUTHOR
Jørgen Bøegh,AUTHOR
Naresh Kumar,AUTHOR
Peter Sandilands,AUTHOR
Gernot Stroth,AUTHOR
Isabelle Bloch,AUTHOR
Anirban Dutta Choudhury,AUTHOR
T. Bold,AUTHOR
Han-Yang You,AUTHOR
Angelo Oddi,AUTHOR
Ellen A. White,AUTHOR
Oumaima Saidani,AUTHOR
Zhigang Ren,AUTHOR
Carlo Tasso,AUTHOR
Sérgio Paulo,AUTHOR
Hang Joon Kim,AUTHOR
Antonio Cisternio,AUTHOR
Ashley Mills,AUTHOR
David Pérez,AUTHOR
Phebe Vayanos,AUTHOR
Fatma Krichen,AUTHOR
Young-Koo Lee,AUTHOR
Hiren Maharaj,AUTHOR
Stephanie Weirich,AUTHOR
Jonathan Joshi,AUTHOR
Danny Raz,AUTHOR
Jane You,AUTHOR
P. M. Dhanya,AUTHOR
Jay B. Barney,AUTHOR
Terry Blevins,AUTHOR
Peter Meer,AUTHOR
Dorothea Beringer,AUTHOR
JeongYon Shim,AUTHOR
Aileen H. Liang,AUTHOR
Linda Davis,AUTHOR
Piter Hoekstra,AUTHOR
Shouqian Sun,AUTHOR
Jinpyoung Jung,AUTHOR
Julie A. Jacko,AUTHOR
Rune M. Jensen,AUTHOR
Chung Ha Koh,AUTHOR
Rajarshi Das,AUTHOR
Johnny Hey,AUTHOR
William R. Otte,AUTHOR
Gergely Kis,AUTHOR
Renuka Agarwal,AUTHOR
Gregorio Martínez Pérez,AUTHOR
Jason M. Proctor,AUTHOR
Ban Al-Ani,AUTHOR
DeQing Chen,AUTHOR
Felicia Harlow,AUTHOR
Robert Grimm,AUTHOR
Keijo Heljanko,AUTHOR
Gustavo Rossi,AUTHOR
Alessandra Di Pierro,AUTHOR
German A. Enciso,AUTHOR
Sang-Woong Lee,AUTHOR
R. Jayaprakash,AUTHOR
Patrick Droz,AUTHOR
Ulrike Krause,AUTHOR
Rong Yuan,AUTHOR
Hsiang-Fu Yu,AUTHOR
Mathew Mithra Noel,AUTHOR
Hongmei Tang,AUTHOR
Pascal Silondi,AUTHOR
Richard J. Vaccaro,AUTHOR
Narasimha Bolloju,AUTHOR
Abraham Bernstein,AUTHOR
Lei Chen,AUTHOR
Marie-Luise Leitner,AUTHOR
Steven Barker,AUTHOR
Suchitra Raman,AUTHOR
Bryan Biegel,AUTHOR
Chadi Barakat,AUTHOR
Rami Lehtonen,AUTHOR
Helen Petrie,AUTHOR
Matthias S. Müller,AUTHOR
Benjamin K. Tsou,AUTHOR
Pedro V. Silva,AUTHOR
Ammar Alammar,AUTHOR
Enrico Puppo,AUTHOR
Robert L. Smith,AUTHOR
Andrzej Szałas,AUTHOR
Alejandra V. Garibotti,AUTHOR
Fang Wei,AUTHOR
Michèle Mondini,AUTHOR
Scott E. Miller,AUTHOR
Kai Blankenhorn,AUTHOR
Camille Salinesi,AUTHOR
William Rand,AUTHOR
Luigi Troiano,AUTHOR
Hoontae Kim,AUTHOR
Zoran Skocir,AUTHOR
Kathleen F. McCoy,AUTHOR
Kristian Walsh,AUTHOR
Samar Bhattacharya,AUTHOR
Arif Ghafoor,AUTHOR
Frank Schlimbach,AUTHOR
Angus Antley,AUTHOR
Herb Krasner,AUTHOR
Tong Luo,AUTHOR
Jianwu Dang,AUTHOR
Huey-Ming Lee,AUTHOR
Radhia Cousot,AUTHOR
Roberto Sánchez,AUTHOR
Pingzhi Fan,AUTHOR
Georgios Tzanetos,AUTHOR
Francesc J. Ferri,AUTHOR
Chang-Hyun Kim,AUTHOR
Christian Feller,AUTHOR
Amaryllis Raouzaiou,AUTHOR
Ole Steuernagel,AUTHOR
Guowei Zu,AUTHOR
Ilya Lashuk,AUTHOR
Ken Tsutsuguchi,AUTHOR
Stevo Bozinovski,AUTHOR
Jim E. Greer,AUTHOR
Fazel Famili,AUTHOR
Chungro Lee,AUTHOR
Georgios Smaragdakis,AUTHOR
Stefan Schrödl,AUTHOR
Cristiana Santececca,AUTHOR
Manuel Núñez,AUTHOR
Zhen Ru Dai,AUTHOR
Ralph Trittmann,AUTHOR
Michal Pastuszka,AUTHOR
Dieter Blomme,AUTHOR
Gary F. Templeton,AUTHOR
Enrico Denti,AUTHOR
Adelino R. Ferreira da Silva,AUTHOR
Krassimir Georgiev,AUTHOR
Rolly Intan,AUTHOR
Vidas Lauruska,AUTHOR
Hiroki Takase,AUTHOR
Colin J. M. Kemp,AUTHOR
Rafał Deja,AUTHOR
Amílcar Sernadas,AUTHOR
Félix Francisco Hernández,AUTHOR
Darío Maravall Gómez-Allende,AUTHOR
Visakan Kadirkamanathan,AUTHOR
Katrien Verbert,AUTHOR
Sándor Szabó,AUTHOR
Chunyu Fan,AUTHOR
Hamzah Asyrani Sulaiman,AUTHOR
Du Li,AUTHOR
Dong Seong Kim,AUTHOR
Meena Mahajan,AUTHOR
Alegria Baquero,AUTHOR
Thomas A. Funkhouser,AUTHOR
C. Kouniakis,AUTHOR
Rainer Palm,AUTHOR
ThanhVu Nguyen,AUTHOR
Atsuko Goto,AUTHOR
Henk Sol,AUTHOR
Judy C. R. Tseng,AUTHOR
Natalia Juristo Juzgado,AUTHOR
Eric S. Nickell,AUTHOR
Robert Claussen,AUTHOR
Shi-Cho Cha,AUTHOR
Doraisamy Gobu Sooryanarayan,AUTHOR
Ralph Matthes,AUTHOR
Adirake Pimruang,AUTHOR
Dongdong Nie,AUTHOR
Jeff Hartline,AUTHOR
Kiran Qazi,AUTHOR
Anthony Earl,AUTHOR
Michael Kraus,AUTHOR
Edward A. Lee,AUTHOR
Dennis Pfisterer,AUTHOR
Hualiang Zhuang,AUTHOR
Wei Le,AUTHOR
Roberto Naldi,AUTHOR
Shu-chiung Huang,AUTHOR
Vijay Anand,AUTHOR
Christophe Chassot,AUTHOR
Piyush Harsh,AUTHOR
Mirko Schramm,AUTHOR
Eibe Frank,AUTHOR
Jian Lu,AUTHOR
Francesc Alías,AUTHOR
B. Roja Reddy,AUTHOR
Ferdinand Peper,AUTHOR
Shuguang Zhao,AUTHOR
Lihua Yang,AUTHOR
Bernd Michaelis,AUTHOR
Xuequn Li,AUTHOR
Zoran Obradovic,AUTHOR
Charles André,AUTHOR
David Sands,AUTHOR
Ajantha Dahanayake,AUTHOR
Feng Yin,AUTHOR
Alessandro Saffiotti,AUTHOR
Christian Prehofer,AUTHOR
James N. K. Liu,AUTHOR
Gregory L. McColm,AUTHOR
I. Saha Misra,AUTHOR
Takumi Endo,AUTHOR
Ryszard Tadeusiewicz,AUTHOR
Piotr Odya,AUTHOR
Torsten Jonsson,AUTHOR
María Victoria Rodellar Biarge,AUTHOR
Rui Yang,AUTHOR
Jeffrey S. Rosenschein,AUTHOR
Aurora Vizcaíno,AUTHOR
S.L. van der Ster,AUTHOR
Maciej Malawski,AUTHOR
Mehul Bhatt,AUTHOR
KwangJin Park,AUTHOR
David Plaquin,AUTHOR
Xiao-Li Li,AUTHOR
Keung Hae Lee,AUTHOR
Carlos Pedrinaci,AUTHOR
Lennard Kerber,AUTHOR
Thierry Galinho,AUTHOR
Sebastian Abeck,AUTHOR
Chithra Ramaraju,AUTHOR
Makoto Ohki,AUTHOR
M. Umit Uyar,AUTHOR
Sabri Skhiri dit Gabouje,AUTHOR
Paul E. Jones,AUTHOR
Yali Zhu,AUTHOR
Ernesto Sánchez Gómez,AUTHOR
Astik Biswas,AUTHOR
Marketta Hiissa,AUTHOR
Mario Sobarzo Morales,AUTHOR
Manabu Ohta,AUTHOR
Slawomir Pietrzyk,AUTHOR
Surbhi Sharma,AUTHOR
Phyllis C. Blumenfeld,AUTHOR
Sanghyun Hong,AUTHOR
Alexander A. Shvartsman,AUTHOR
Jérérnie Leguay,AUTHOR
A Min Tjoa,AUTHOR
Sasikumar Punnekkat,AUTHOR
Indrajit Ray,AUTHOR
Márcia C. Cera,AUTHOR
Nickolas Savarimuthu,AUTHOR
Pedro Leonardo,AUTHOR
Spiros Mancoridis,AUTHOR
Zhisheng You,AUTHOR
Paul Molitor,AUTHOR
Hiroshi Watanabe,AUTHOR
Armin Heindl,AUTHOR
Paulo Jorge Ramalho Oliveira,AUTHOR
Ki-Dong Chung,AUTHOR
S. R.S. Prabhaharan,AUTHOR
Zhongkui Li,AUTHOR
Ramón Cáceres,AUTHOR
Thomas Fritz,AUTHOR
Fabrizio Biondi,AUTHOR
Zhenghua Fu,AUTHOR
Pascal Grieder,AUTHOR
Stein Desmet,AUTHOR
Ahmad Kayed,AUTHOR
Daniel Thalmann,AUTHOR
Puneet Agarwal,AUTHOR
Robert G. Tobey,AUTHOR
Katherine R. Kohatsu,AUTHOR
Zenjiro Konishi,AUTHOR
J. Mark Ware,AUTHOR
William E. Burr,AUTHOR
Hongchi Shi,AUTHOR
Islam Shdaifat,AUTHOR
Martin Giese,AUTHOR
Kurt D. Fenstermacher,AUTHOR
Richard Fikes,AUTHOR
Sherzod Turaev,AUTHOR
Zhiyong Shen,AUTHOR
Markus Strohmaier,AUTHOR
Bhushan Trivedi,AUTHOR
Borhan Molazem Sanandaji,AUTHOR
Helmut Grubmüller,AUTHOR
Gideon Avigad,AUTHOR
F. Maingreaud,AUTHOR
Vance Faber,AUTHOR
Angel Mora,AUTHOR
Timo Ropinski,AUTHOR
Alejandro Gonzalez Romero,AUTHOR
M. Scheele,AUTHOR
Ramiro Velazquez,AUTHOR
Shahrooz Feizabadi,AUTHOR
Behrokh Samadi,AUTHOR
John Feldman,AUTHOR
Libo Zeng,AUTHOR
Srinivasan Jagannathan,AUTHOR
Rawand E. Jalal,AUTHOR
Friedemann Mattern,AUTHOR
Ferhat Khendek,AUTHOR
Nuno David,AUTHOR
Limin Jia,AUTHOR
Katsunori Seno,AUTHOR
Yaniv Gurwicz,AUTHOR
Zhonglun Cai,AUTHOR
Meurig Beynon,AUTHOR
Ana Maria Tomé,AUTHOR
Aaron Trippe,AUTHOR
Gilsoo Chang,AUTHOR
Nick Jacobi,AUTHOR
Ze-Wei Gu,AUTHOR
Rebecca Lunsford,AUTHOR
Dinh-Tuan Antoine Pham,AUTHOR
Manfred Kalan,AUTHOR
Hanno Walischewski,AUTHOR
Wolfgang De Meuter,AUTHOR
Gil Tidhar,AUTHOR
Yunlong Zhu,AUTHOR
Rani Siromoney,AUTHOR
Manfred Schimmler,AUTHOR
Tatsuhiko Terai,AUTHOR
Norhalina Senan,AUTHOR
Franz Lehner,AUTHOR
Miquel Rius Font,AUTHOR
Lei Li,AUTHOR
Tian Bo,AUTHOR
Andrea Schweer,AUTHOR
F. R. Moore,AUTHOR
Yoshiaki Saitoh,AUTHOR
Christoforos N. Hadjicostis,AUTHOR
Joel Lattmann,AUTHOR
Taro Beppu,AUTHOR
Kim Steenstrup Pedersen,AUTHOR
Gabor Fodor,AUTHOR
Miguel Ángel García Cumbreras,AUTHOR
Bracha Shapira,AUTHOR
Charles R. Rosenberg,AUTHOR
JinHo Ahn,AUTHOR
Nicholas J. Watkins,AUTHOR
Helen Ross,AUTHOR
Henrique S. Vieira,AUTHOR
José L. Ruiz,AUTHOR
Shirin Dadashi,AUTHOR
Ashwini Visave,AUTHOR
Murali Gangadharan,AUTHOR
Nathan Mekuz,AUTHOR
Minbo Shim,AUTHOR
Ralf Lämmel,AUTHOR
Karel Jezek,AUTHOR
Isabelle Déchène,AUTHOR
Alf Kare Adnanes,AUTHOR
H. Raghav Rao,AUTHOR
Xiufeng Wang,AUTHOR
Sergio Chiesa,AUTHOR
Oscar Casas,AUTHOR
Jau-Ji Shen,AUTHOR
Ivan Ho,AUTHOR
Asraf V. Mohamed,AUTHOR
Félix García,AUTHOR
Eiji Yamada,AUTHOR
Philippe De Maeyer,AUTHOR
Juliana Küster-Filipe,AUTHOR
Jean-Paul Jamont,AUTHOR
Werner Wild,AUTHOR
Zhiwen Xu,AUTHOR
Lisset Hierrezuelo Sabatela,AUTHOR
Gabrio Rivera,AUTHOR
Karl Benson,AUTHOR
André Meyer,AUTHOR
Xinyu Du,AUTHOR
Guoqiang Li,AUTHOR
Erik S. Steinmetz,AUTHOR
Mario Marchese,AUTHOR
Marcelo Fantinato,AUTHOR
Ioannis Z. Koukoutsidis,AUTHOR
Olav N. Østerbø,AUTHOR
Gerald Krell,AUTHOR
Francesco Osborne,AUTHOR
Tommaso Mazza,AUTHOR
Emil Sekerinski,AUTHOR
Theo Härder,AUTHOR
Katsuhiko Yabushita,AUTHOR
Dino Mandrioli,AUTHOR
Cun-Hui Zhang,AUTHOR
Suzanne Garcia,AUTHOR
Apostolos Syropoulos,AUTHOR
Patrick Cousot,AUTHOR
Walter Karten,AUTHOR
Qian Sun,AUTHOR
Souvik Chandra,AUTHOR
Melanie Dulong de Rosnay,AUTHOR
Akbar Siami Namin,AUTHOR
Bennett L. Fox,AUTHOR
Zhaoxia Yang,AUTHOR
Rüdiger Grimm,AUTHOR
Koji Tsuda,AUTHOR
David Daly,AUTHOR
George Biros,AUTHOR
Tobias Kloiber,AUTHOR
Zhichun Mu,AUTHOR
Wesam Dawoud,AUTHOR
Seung Jong Chung,AUTHOR
Peng Xue,AUTHOR
Sachar Paulus,AUTHOR
S. Sudirman,AUTHOR
K. Venkat Sayeesh,AUTHOR
Huihua Zhao,AUTHOR
Jack Mostow,AUTHOR
Richard J. Wallace,AUTHOR
David M. Halliday,AUTHOR
Lotfi Sofiane Settouti,AUTHOR
Anish Chandak,AUTHOR
Chin-Hung Sit,AUTHOR
Mark E. Roberts,AUTHOR
Sheng Huang,AUTHOR
Brian Matthews,AUTHOR
Mohlalefi Sefika,AUTHOR
Rubén Prieto-Díaz,AUTHOR
Klaus Feske,AUTHOR
Jan Johannsen,AUTHOR
Cristiano De Mei,AUTHOR
Hans Marmolin,AUTHOR
José Gomes,AUTHOR
Limor Lahiani,AUTHOR
S. Boukari,AUTHOR
Geert Fiedler,AUTHOR
Shengli Sheng,AUTHOR
Bijoy Chhetri,AUTHOR
Maria R. Ebling,AUTHOR
Mohamed Mabed,AUTHOR
Hyoungguen Kim,AUTHOR
Praveen Danturi,AUTHOR
Russell J. Bradford,AUTHOR
Sven Erik Mattsson,AUTHOR
Andreas Raquet,AUTHOR
Nick Howgrave-Graham,AUTHOR
V. Kamakshi Prasad,AUTHOR
Sridhar Srinivasan,AUTHOR
Emmanuel Coquery,AUTHOR
Gunnar Karlsson,AUTHOR
Gunnar Rätsch,AUTHOR
Kyoko Kuroda,AUTHOR
Greg Aloupis,AUTHOR
Tim Kelly,AUTHOR
Lambros Sarakis,AUTHOR
Robert Gaimari,AUTHOR
Shivanand Pawar,AUTHOR
Ariel Sabiguero,AUTHOR
Thomas Firley,AUTHOR
Fabrizio Luccio,AUTHOR
Jun Zhou,AUTHOR
Jean Paul Bahsoun,AUTHOR
John K. Schneider,AUTHOR
Guosong Yang,AUTHOR
Maria J. Serna,AUTHOR
Martin C. Henson,AUTHOR
Johanna Antila,AUTHOR
Lee D. Rippon,AUTHOR
Heinrich C. Mayr,AUTHOR
Hiroyuki Mitsuhara,AUTHOR
Michel Vincent,AUTHOR
Raquel Fuentetaja,AUTHOR
Ja Han La Poutré,AUTHOR
Alfio Ferrara,AUTHOR
Xavier Bonnaire,AUTHOR
Manuel V. Marrero Gómez,AUTHOR
Espen Hauge,AUTHOR
Soura Dasgupta,AUTHOR
Guifen Tian,AUTHOR
Nozomu Kaneko,AUTHOR
Roger D. Hersch,AUTHOR
Yang Shi,AUTHOR
Ian Davies,AUTHOR
Arvind Singh Chandel,AUTHOR
Chang-Heon Oh,AUTHOR
Azeem Ayoob,AUTHOR
Francesco Tufano,AUTHOR
Zhifeng Liu,AUTHOR
Ran Dai,AUTHOR
Hao Xu,AUTHOR
Wing-Kin Sung,AUTHOR
Juri Belikov,AUTHOR
Yutaka Hirano,AUTHOR
Nitin Chaudhary,AUTHOR
Marek B. Zaremba,AUTHOR
Klemens Schnattinger,AUTHOR
Seungjin Choi,AUTHOR
Víctor Quintana,AUTHOR
Kosuke Tomonaga,AUTHOR
Baocai Yin,AUTHOR
Quoc-Long Tran,AUTHOR
Yici Cai,AUTHOR
Eric Ras,AUTHOR
S. Arun-Kumar,AUTHOR
Matthias Troyer,AUTHOR
Prabhakar R. Pagilla,AUTHOR
Koichiro Morihiro,AUTHOR
